0.000533731,0.042875715,0.038143156,0.0000327,0.002353592,0,0.000318447,0,0.000222885,0.002151392,0.015947776,0.045741546,0.01509796,0.001339509,2.97E-10,0,0.008666028,0.047182134,0,0.00000363,0.0187398,0.047903417,0,0.000320811,0,0.002001111,0,0,0.0000383,0.004516591,0.001367892,0,0.004996561,0.006468102,0.021193497,0.0000751,0.000201408,0.004297388,0,0.027763706,0,0.047186046,0.003627125,0.000133769,0.018774293,0.00000543,0.0000455,0,0.044544037,0.035538128,0.0000356,0,0.034555905,0.037010661,0.000285461,0,0.04632686,0.002921994,0.019354646,0.014287312,0,0.000000269,0.00012969,0.042557284,0.0000457,0.011176699,0.006445959,0.0000477,0.04845475,0,0.032833642,0.000823524,0.000514802,0,0.010222515,0.0000462,0.024842294,0,0,0.031926124,0.0000385,0,0,0.000344271,0.001806333,0.00732031,0,0.005327318,0.043122743,0.000320143,0,0,0.024429133,0.001101225,0.013700332,0,0,0,0.0000383,0.027257684
0,0.031183778,0,0,0.000143986,0,0.020463963,0.044108157,0,0.028268889,0.013997373,0.0000936,0,0,0,0,0.009478308,0.006819786,0.002478164,0.003192519,0,0,0.04250889,0.000221046,0,0.041956444,0,0.010218293,0.021669657,0.000484215,0.000165147,0.047087594,0.019009921,0.0000361,0.026246659,0.001614004,0.007308406,0,0,0.00000685,2.86E-10,0,0,0.005626744,0.002587843,0.0000481,0.0000851,0,0.041749771,0.000000175,0.0000343,0,0.000155026,0.025141255,0,0.012930984,0.0000265,0,0.010690004,0.00071744,0.046988378,0.048105405,0.040637327,0.000609247,0.003573813,0.005554536,0.0000486,0.045830867,0.015347774,0.000990766,0,0.035391793,0.000183465,0,0,0.000089,0.000333785,0.000782227,0,0.037053409,0.007431848,0.034110166,0.003376343,0.0000642,0.04677961,0.031195019,0.000168104,0.00149733,0.0000351,0,0.003746405,0,0.012863494,0.019443677,0.0000689,0.028392441,0.000595962,0,0.048676673,0.001479209
0.006962414,0,0,0.000157931,0,0,0.024628129,0.001463847,0.009034708,0.010956521,0.00256794,0.002957215,0.010058082,0.000497881,0.00056557,0.033072845,0.046696258,0.014838928,0,0.01285466,0,0,0.042049224,0.047739455,0.015156832,0,0,0.000241853,0,0.0000281,0,0.0000542,0.0000918,0,0.000341429,1.1E-09,2.37E-11,0,0.019354127,0.035249948,0.001084474,0.046429088,0.000388698,0,0.000383688,0.0000708,0.00211837,0.0206794,0.022394087,0,0.005810147,0.041294816,0.006536995,0.048043464,0.042536899,0,0,0.0000375,0.000727971,0.00378892,0.0000105,0.017042765,0.0350877,0.004364218,0.005310298,0.000743814,0.0000775,0.003222216,0,0.023368835,0,0,0.031227776,0,6.68E-08,0.042044352,0.0000169,0.000133463,0,0.001220932,0.000729815,0,0.012766004,0,0.047046869,0.0000973,0.0000519,0.046928073,0,0.027991304,0.00190832,0.008524211,0.028745854,0.038060556,0,0,0,8.06E-08,0,0.043333037
0.019710645,0.0000646,0.000900633,0.032642063,0.041586692,0.002082428,0,0,0,0,0.0000143,0.00745731,0,0.044363927,0.041216361,0.0000029,0.021679013,0,0,0.02957219,0,0.001095472,0.025700751,0.005658671,0,0,0.012984057,0.025595489,0.000610567,0.000000274,0.000679492,0.001283749,0,0.021614141,0.000185169,0.0000071,0,0.000248827,0,0.003963504,0.006520076,0.000286678,1.24E-08,5.36E-11,0,0,0.005018923,0.013852001,0,0.006884231,0.00316196,0,0,0,0.018335821,9.44E-08,0.0000295,0,0.046077876,0.0000382,0.000294628,0.0000504,0.028669369,0.015026989,0.001439574,0.038254714,0,0,0.002674423,0,0.001736392,0.045876295,0.010492001,0.00379629,0.049791416,0.034834191,0.039438524,0.000617313,0,0,0,0.030178621,0.043965776,0.010937828,0.0000417,0.048442809,0.03399213,0.015213334,0.000052,0.0000635,0.00330305,0.043486942,0,0.008096337,0.044739196,0.000653014,0.000336319,0.002258896,0.0000561,0.0000643
0,0.000595732,0.027904285,0,0.047833378,0.002711794,0.0000812,0,0,0.007952127,0,0.044252663,0,0,0.000252262,0.0000185,0.011353735,0.00125067,0.001480334,0.009971928,0.0000405,0.001633397,0.002529789,0.000253755,0,0,0.007243564,0,0.001034197,0.0000591,0.018581119,0.046245472,0.018607804,0.043121389,0.0000882,0,0.0000154,0.00000547,0.000165709,0.001253197,0,0.028018937,0.033326882,0.000138674,0,0.004278481,0.042059308,0.003177919,0,0.042268322,0,0.025670294,0,0.046142455,0,0.033497328,0,0.000509236,0.021981048,0.000437728,0,0.0000443,0.022870438,0.000421878,0,0.012461651,0.025096337,0.000274688,0,0.035251841,0.001806963,0,0.005407447,0.006762856,0.00407888,0.037835499,0.039632096,0.045915641,0.000388661,0,0.004569109,0,0.047166562,0,5.94E-12,0.000016,0.006778366,0.001825332,0,0.000958073,0,0.0000306,0,0.037359005,0.014918412,0.01292331,2.45E-10,0.015753325,0,0.041409477
0,0.007156442,0,0.041824912,0.018201872,0.007118938,0.04515213,0.0000852,0,0,0.029522177,0.036430184,0.0000024,0.0000426,0.000000991,0.0000265,0.000729193,0.000614841,0.010283413,0.037475446,0.000421491,0.0000474,0,0.000100584,0.001746995,0.001307184,1.63E-12,0.0000192,0.001124906,0.012930311,0.000316805,0.00000869,5.25E-10,6.31E-10,0,0.045392647,0,0.009243073,0,0,0.0000671,0.003929562,0.01593242,0,0.009090399,0.028429561,0.018496177,0.000585559,0.001111972,0.00534542,0,0.024779615,0.01558753,0.045421128,0.047568252,0,0.000826849,0,0.0000613,0.001931355,0,0,0.0000626,0,0.041646279,0,0.030567598,0.004100799,0,0.043517569,0,0.021722914,0.000496097,0,0,0.001753466,0.000158149,0.035680516,0.049103491,0,0,0.026129376,0,0.000277224,0.039022272,0.003099584,0.002239641,0.0000157,0,0.02137868,0.049067721,0.012388049,0.029382831,0,0.045345226,0.004816034,0.0000441,0,0.002754711,0.008738827
0.000755262,0,0,0,0.007497819,0.010246803,0.04547384,0.000151326,0.037237464,0,0.0000246,0.001507394,0.000104622,0.025702004,0.0000354,0.012745231,0,0.038505805,0,0.001184309,0.000727517,0,0.034955022,0.018594371,0.002849747,0,0.004820401,0.002457333,0,0.0000092,0.000810441,0.045946542,0.0000849,0.0253533,0.046406259,0.000327627,0.00040874,0.005923747,0.000100795,8.61E-12,0.0000019,0,0,0,0,0.005457551,0.00027271,0.010061028,0.045703991,0,0.0000429,0.004077794,0.003362597,0.001415104,0,0.000140517,0,0,0.027888425,0.000324664,0.044819596,0.016359762,0,0.006685374,0.018842289,0.00036142,0,0.048308846,0.031565573,0,0.012681544,0.042891569,0.044949268,0,0.029433793,0,0,0.041318675,0,0.000177958,0,0.007733765,0,0.001584882,0.035297044,0,0.002299018,0.022207716,0.004216398,0,0.016183352,0.00057209,0,0.000702155,0,0.045440973,0,0.033468367,0,0.022201594
0.001895554,0.047515101,0,0.017979215,0.04757809,0.000333982,0.0000492,0.018183581,0.00256489,0.0000997,0.000818129,0.0000423,0,0.027708009,0,0.041224244,0.047419974,0.035859919,0.002582339,0.021418667,0,0.010390821,0.012509247,0.004549044,0.000290393,0.026376708,0.042804619,0.036767867,0,0.044842252,0.0000796,0.000917517,0.015158739,0,0,0,0.007224526,0.000000269,0.002640717,0.000211381,0,0,0.001126381,0.00000101,0.00023833,0,0,0.039290545,0,0.00604238,0,0.000085,0.032676272,0.0000459,7.34E-10,0.0000167,0.006878501,0.029019172,0.001228488,0.043188747,0,0.002094213,0.003292616,0.009718032,0.016634723,0.027119047,0,0.001147561,0.0000229,0.012672825,0.046560128,0,0,0,0,0,0.000699687,0,0.022726361,0,0,0,0.044301788,0,0.000512718,0.0000192,0.000588032,0.007668627,0.031709918,0,0.043000724,0,0,0.005093801,0,0.0000302,0.036715628,0,0.006953774,0.002843497
0.0000428,0,0,0,0.000336595,0.0000022,0,0.000208476,0.034520225,0.028924978,0.006419685,0,0.000423879,0.039339932,0.0000596,0.011697889,0.015092902,0.006349728,0,0.040340729,0.047444667,0,0.000308191,0,0.030272694,0.0000206,0.02090334,0.00019162,0.046387957,0.048506785,0.003927118,0.0000423,0.001664583,0.000061,0.047758663,0.000180498,0.0000439,0.000945448,0.044302289,0,0,0.025684826,0.016266898,0,0.008218194,0,0.00000791,0.00138624,0,0.042784752,0,0.000304269,2.31E-10,0.000197566,0.00236327,0.044015517,0,0,0.000200435,0.005208657,0,0,0.00000101,0,0,0,0,0.0000442,0.00913381,0,0,0,0.00156096,0.002948864,0.036436897,0.011191607,0.035233912,0.018127596,0,0.001004515,0.001364681,2.52E-12,0.018000827,0.030635743,0.021145871,0,0.003024554,0.012695907,0.050552556,0.003713123,0,0,0.046036797,0.031169677,0.000637003,0.0052552,0.002217693,0.000288024,0.010132771,0.02408654
0.012906332,0.044161688,0.021493196,0.00067614,0.044699934,8.8E-11,0.001553473,0.0000236,0.037147045,0.0000435,0.048481738,0.019340997,0.022018649,0,0,0.030524624,0.035970186,0.000179837,0.004886696,0.003586912,0,0.034947367,0.000297855,0,0.0000104,0,0.001083722,0.000120286,0.046891982,0.00000591,0.002299132,0,0.006718186,0,0,0.002699062,0,0,0,0,0.000255744,0.000000114,7.59E-08,0.027506459,0.001193714,0.0000472,0.024163454,0,0.047702371,0,0,0.005935087,0.007012406,0.024557563,0.032665558,0.008396328,0.016092315,0.0000846,1.7E-11,0.045988269,0.013525751,0.000228988,0.00310899,0.019324873,0,0.0000415,0.000328734,0.00000242,0.028320648,0.000103071,0.046066272,0,0.037864375,0.008613352,0,0.039786829,0.000793862,0.000374854,0,0,0,0,0,0.002531396,0.04049706,0,0.016376511,0.003825691,0.0000373,0.010695585,0.009835614,0.000352822,2.12E-09,0.000793472,0.00162615,0,0,0.048345325,0.002228892,0
0.0000424,0.000186768,0.000492394,0.045096598,0,0,0.047571826,0.048553035,0.043129247,0.027374115,0.000379849,0.037399542,0.032227355,0.01051547,0,0,0.0000844,0.000202326,0.0001,0,0.006671041,0.001973159,0,0.021415184,0,0,0.0000216,0.001220425,0.045702403,0,0,0.010635522,0.041306824,0.0000665,0.015287099,0.024917924,0.000539155,0.017492201,0.03801259,0.008485024,0.02946188,0,0.037932859,0,0,0.000649883,0.014234786,0.003711561,0.0034133,0.000000595,0,0.036251513,0.013969861,0.008846879,0,0,0.000686278,0.045255297,0.00178421,0.000351127,0,0.002721218,0,0.047697175,0,0,0.000814973,0,0,0.000102482,0.006091595,0.0000155,0.00019263,1.86E-11,0.031808557,0.013289002,0.00000262,0.00000135,0,0,0.005146718,0.0000532,0.025878081,0,0.0000242,0.048220355,0.000942821,0.041422563,0.003166255,0.000048,0.00234697,0,0.021553789,0.01797924,0,0.0000428,0,0,0.005304881,0.001480872
0,0,0.005405922,0.044209588,0,0.0000573,0.018050985,0,0.007888015,0.045738017,0.032520115,0.040152699,0,0.00968462,0.000361493,0,0.02569936,0.046430585,0,0.0005184,0,0,0.002470428,0,0.00178512,0.001896368,1.67E-12,0.000821228,0.000687462,0,0.013447874,0.000761468,0.000204423,0,0.016363858,0.035244413,0,0,0.047579429,0.000973768,0,0,0,0.000697027,0.000218251,0.034947752,0.002572033,0.0000467,0,0.002418225,0.006229808,0.001392457,0.045760862,0.042363952,0.025898842,0.000157978,0.032048065,0.007484851,0.042911145,3.16E-08,0.028034773,9.55E-08,0.020522074,0.03946934,0.000170684,0,0,0.026759678,0,0,0,0.004291016,0.002890813,0.0000711,0,0.040505456,0.047639699,0.010899567,0,0.00000025,0,0.000142184,0.016675389,0.01732315,0,0,0.00000382,0.022205911,0.0000688,0.0000336,0.0000617,0.000782871,0,0,0.004439484,0.008702275,0.012999903,0.003329305,0.04775182,0.000124314
0.001652899,0,0.003938019,0.032989872,0.000642137,0,0,0,0.047167372,0.026052348,0.0000724,2.82E-08,0.003351289,0.037793262,0,0.029801847,0.02412148,0,0,0.017573871,0.002657342,0,0.047589344,0,0.012761746,0.000734334,0.046262173,0.0000963,0.0000157,0.011060828,0.000672387,0.014235118,0,0.022007798,0.000000213,0,0.0000384,0,0.001664867,0.004701823,0.006723943,0,0.0000511,0.000438754,0,0.045230184,0.03172097,0.000131345,0.010503469,0.040525708,0.004503646,0.000210741,0,0.04904334,0.016918811,0,0.033489475,0.018231053,0.0000495,0,0,0.000236715,0.006285542,0.003518823,0.0000292,0.001882736,0,0.040836761,0.04905456,0.040665362,0.031697956,0.00000691,0,0,0.0000393,0,0,0.000447831,0,0.002376558,0.022971353,0,0.008499899,0,0.003023381,0.000360395,0,0.000401689,0.015480739,0,0.044970337,0.001373598,0.000293342,0.008047611,0,0,0.026835157,0.000140003,0.043097074,0
0,0.000774261,0.044906807,0,0.042156797,0,0.004544913,0,0.046632838,0.0000433,0.000231732,0.00009,0,0,0.048153485,0.034184635,0.018259126,0,0.0000864,0,0.021735076,0,0.033704238,5.5E-09,0.0000918,0,0.003444193,0.000139141,0.001308847,0.000013,0.0000436,0,0,0.021656265,0.044250252,0.004378769,0,0.029397017,0,0.000847627,0.000127167,0,0.028473335,0.006074577,0.002447818,0.001693866,0,0.046970649,0.012040407,0.000213061,1.08E-11,0.000906781,0.00017469,0.048449893,0.004386512,0.001453825,7.38E-12,0.000107621,0,0.000276672,0,0.015424886,0,0,0,0,0.043031696,0,0.025509704,0,0.016857081,0,0.000457937,0.000314318,0.001137992,0,0.011625907,0.003152075,0,0.03322369,0.000000105,0.014569825,0.015458945,0.007225141,0.010189135,0.00526116,0.000777813,0.039058966,0,0.042148447,0.006532156,0.034643843,0.025335956,0.00185135,0,0,0.008239264,0.0000433,0.03714368,0.045914654
0,0.048638139,0.018731611,0.034760245,0,3.04E-10,2.56E-08,0.003070659,0.0000892,0,0.000110615,0,0.006214527,0.000171827,0,0.009012969,0,0.023130056,0.000531773,0,0.041479219,0.010358005,0,0.045337768,0.001658777,0.000804993,0,0.0000073,0,0,0,0.026535047,0,0.043128716,0.016294939,0.000000538,0.00732505,0.001531749,0.042418787,0.023648602,0.021718973,0.000183225,0.000189552,0,0.00258244,0.035385767,0,0.029744323,0.003773039,0,0,0.047054199,0.045834129,0,0.033028215,0,0.0000274,0.000183166,0.0000121,0.03735218,8.2E-09,0.000000751,0.016739694,0.014315073,0.009594361,0.012311295,0,0.00000136,0.00081308,0.000000201,0.047565672,0.001841848,0.000238017,0,0.000656386,0.003656779,0.046086814,0,0,0.004697426,0,0,0.0000565,0.002054391,0.00000401,0.0000685,0.044279669,0.001320126,0,0.005943908,0.040199569,0.000494208,0.034675528,0.008007408,0.0000416,0.002899562,0.017743979,0.0000178,0,0.021614613
0.000042,0,0.0000303,0,0,0,0.0000467,0.00059006,0.018582704,1.69E-08,0,0,0.000550625,0.00408993,0.000645175,0.000579032,0.000191201,0,0.039660298,0.046326442,0,0.04410582,0,0.014901172,0.002854088,0.031278166,0,0.000106763,0,0.011007598,0.048060007,0.0000959,0.004344455,0.001743837,0.001000554,0.00224957,0,0,0,0,0.026313231,0.0000001,0.000902279,0.046674798,0.046419291,0.042461189,0.008230143,0.043533418,0,0.013216861,0,0.047082978,0.027563421,0.000958046,0.000173969,0,0.00227157,0.04056934,0.035610392,0.001669891,0,0.000162789,0,1.22E-09,0.006676041,0.005537769,0.0000823,0.000129731,0,0.00000187,0,0.037483148,0.032320795,0.000364658,0.010823789,0.009485823,0.0000447,0.022199309,0,0,0.002807079,0.015664902,0.013559532,0.007109051,0.02185168,0.002197793,0.03430149,0.028332174,0.0000857,0.0000429,3.22E-10,0.040742187,0.02619423,0,0.000000606,0,0.005031785,0,0.020032866,0
0.008363135,0.0000855,0.002083916,0,0.046095088,0.0000425,0.010839557,0.023029556,0.028362067,0.017828284,0.008349059,0.0000106,0,0.006066402,0,0.002847883,0.020826492,0.000214303,0,0.000683594,0,0.0000553,0.0018173,0,0.043534968,0.001478406,0.000211609,0.002903833,0.015925416,0.00059245,0.036225484,0.019027021,0,0.001068989,0.012122191,0.033496043,0.00447577,0,0,0,0,0.044683984,0.0000353,0.001436881,0.041279875,0.041755261,0,0.047233715,0,0.0000278,0.010485155,0.03427854,0.004337479,0.040644,0,0.0000516,0.00000488,0.0000539,0,0.023977232,0.01308291,0,0.000939656,0,0.045226187,0.041952597,0,0.00506135,0,0.032126245,0.000135091,0.04742188,0.046642407,0.000433047,0.000465002,0.02928966,0.0000481,0.0000464,0.015406841,0,0.0000908,0.00003,0,0,0.007752869,0,0.001832094,0,0,0.020549749,0.002321377,0.000263609,0.000158104,0,0,0.043680234,0,0.0000567,0,0.006038991
0.017644422,0.000110608,0.006368704,0,0.041151573,0.013441407,0.0000283,0.003405274,0.021525492,0.043643408,0,0.0000339,0.019484257,0.014902688,0,0.0000266,0.000196554,0,0.0000109,0.002992206,0.035424342,0,0.046884243,0.001310635,0.047241471,0.004303051,0,0.0476443,0.046711447,0.003749176,0.000000188,0.008420416,0.000379188,0,0.001700765,0,0.024965505,0.010777872,0.027925386,0.021188426,0.01030329,0,0,0,0,0.038612049,0,0.005358581,0,0,0.028456514,0.046071116,0.012998225,0.002263638,0,0.015537509,0,0,0.000249614,0.000000233,0.001146785,0.024906235,0.0000172,0.00838736,0.0000516,0.001689715,0,0.000434934,0,0.000395478,0.000787429,0,0,0,0,0,0.005537609,4.45E-10,0.049114774,0.002019854,0.000214601,0.036106942,3.88E-11,0.00000431,0.0000827,0.031627764,0.001185226,0.040296558,0,0.03203831,0.036565105,0,0.000570371,0.000317751,0.0000381,0.04673988,0,0,0.006279929,0
0,0,0.044718053,0.03938759,0.000238447,0.000155894,0.001232664,0.026026536,0.00502382,0.021741337,0,0.008975923,0.00000154,0,0.048169079,2.97E-08,0,0.000000574,0,0.000462744,0.00460754,0.0000212,0.000235399,0,0.035249058,0,0.001265904,0.000156979,0.010269898,0.024680797,0.046630423,0.031266281,0.042648342,0.028440097,0,0.000304143,0,0,0.000213742,0.020950304,0.0000389,0.028159137,0.03849519,0.002359971,0.007367517,0.014858354,0.000710729,0.000088,0.0000034,0.001820499,0.001737694,0.000124035,0.002256251,0.018409415,0,0.04223908,0.000141699,0.003081934,0.033271951,0.000000674,0.017503663,0.035478528,0.000242002,0.046227321,0.000244547,0,0,0.002496182,0.0000493,1.73E-12,0,0.000048,0.003769118,0.012928093,0,0.001995599,0,0.041991382,0,0,0,0.047250608,2.86E-10,0,0.047001787,0,0,0,0.045373505,0.009837047,0.008081132,0.000712381,0,0,0.015941851,0.003757611,2.47E-09,0,0.007219003,0.013612537
0.037608399,0.001100719,0,0,0,0.000102377,0.004658637,0,0,0.000218065,0.035658408,0,0.045410946,0,0,0.014848671,0.001521801,0.012942587,0.0000594,0.043772907,0.025409343,0.002729484,0.00000611,0.005455567,0.003304298,0,0.000512495,0,0.011430778,0.00177715,0.031731101,0.003973158,0.046977013,0.017920557,0,0.027568617,0,0.000779083,0,0.0000166,0.043714008,0.043750047,0.008575897,0.0000519,0.00201566,0,0.0000774,0.037719838,0.006549514,0.02131443,0.000693586,0,0.008618151,0.002300186,0,0,0,0,0.024331495,0,0,0.002350034,0.000406612,0,0.000183096,0.046052871,0.010523846,0,0.000908902,0.050484152,0.000116297,0.000103079,0,0.00016374,0.046796418,0.041745134,0.035096772,0.006005882,0,0.021544509,0.004294292,0.02829111,0.0000381,0.000309283,0.000129049,2.41E-08,0.016532555,0,0,0.048477082,0.01711882,0,0,0,0,0.031869475,0.012728793,0,0.000312232,0.000211416
