1	1	0.0981964
2	1	0.0292567
3	1	0.126687
4	1	0.0705409
5	1	0.0977516
6	1	0.0957111
7	1	0.150077
8	1	0.107556
9	1	0.134167
10	1	0.0900563
1	2	0.0964883
2	2	0.114015
3	2	0.132636
4	2	0.0977215
5	2	0.127009
6	2	0.0698054
7	2	0.102901
8	2	0.0946923
9	2	0.10839
10	2	0.0563415
1	3	0.124965
2	3	0.10408
3	3	0.0850315
4	3	0.10842
5	3	0.0786138
6	3	0.105306
7	3	0.101892
8	3	0.11808
9	3	0.0749568
10	3	0.0986563
1	4	0.109384
2	4	0.0670661
3	4	0.106151
4	4	0.0883862
5	4	0.0839918
6	4	0.0992889
7	4	0.133071
8	4	0.113438
9	4	0.119101
10	4	0.0801223
1	5	0.11127
2	5	0.0864521
3	5	0.118722
4	5	0.0939645
5	5	0.1155
6	5	0.0879001
7	5	0.101138
8	5	0.102542
9	5	0.0740522
10	5	0.108458
1	6	0.113738
2	6	0.100212
3	6	0.099088
4	6	0.102714
5	6	0.0883454
6	6	0.0963119
7	6	0.110475
8	6	0.112588
9	6	0.0975264
10	6	0.0790008
1	7	0.0789987
2	7	0.0963612
3	7	0.113901
4	7	0.114349
5	7	0.126876
6	7	0.0989362
7	7	0.0793399
8	7	0.10508
9	7	0.0760244
10	7	0.110133
1	8	0.111956
2	8	0.0712727
3	8	0.0930585
4	8	0.0943216
5	8	0.0700256
6	8	0.107538
7	8	0.133535
8	8	0.119889
9	8	0.120857
10	8	0.0775454
1	9	0.111797
2	9	0.102063
3	9	0.151808
4	9	0.0806539
5	9	0.144044
6	9	0.0551676
7	9	0.105701
8	9	0.0844137
9	9	0.0888462
10	9	0.0755049
1	10	0.0877659
2	10	0.0604648
3	10	0.123715
4	10	0.0955002
5	10	0.128707
6	10	0.0991963
7	10	0.0953077
8	10	0.10303
9	10	0.0711157
10	10	0.135197
1	12	0.104261
2	12	0.132536
3	12	0.0990894
4	12	0.115676
5	12	0.0944326
6	12	0.0890637
7	12	0.0979545
8	12	0.110066
9	12	0.106102
10	12	0.0508187
1	13	0.0667316
2	13	0.0796909
3	13	0.111838
4	13	0.114421
5	13	0.123534
6	13	0.10799
7	13	0.0852521
8	13	0.108793
9	13	0.088139
10	13	0.113609
1	14	0.0813753
2	14	0.109908
3	14	0.073891
4	14	0.13673
5	14	0.0906072
6	14	0.126732
7	14	0.0715963
8	14	0.124381
9	14	0.0717261
10	14	0.113053
1	15	0.134342
2	15	0.095129
3	15	0.0553515
4	15	0.122825
5	15	0.0639442
6	15	0.134257
7	15	0.0790729
8	15	0.131563
9	15	0.0229694
10	15	0.160544
1	16	0.122149
2	16	0.047534
3	16	0.131419
4	16	0.0685047
5	16	0.109918
6	16	0.0835917
7	16	0.132966
8	16	0.100405
9	16	0.0919676
10	16	0.111545
1	17	0.132164
2	17	0.0595799
3	17	0.105564
4	17	0.0809004
5	17	0.0855792
6	17	0.0986483
7	17	0.127751
8	17	0.111958
9	17	0.0823427
10	17	0.115513
1	18	0.119533
2	18	0.113924
3	18	0.0713099
4	18	0.122813
5	18	0.0756209
6	18	0.116925
7	18	0.0849151
8	18	0.123588
9	18	0.0586295
10	18	0.112741
1	19	0.100651
2	19	0.138519
3	19	0.102775
4	19	0.125073
5	19	0.120586
6	19	0.0911527
7	19	0.0632577
8	19	0.104953
9	19	0.0540552
10	19	0.0989774
1	20	0.0919106
2	20	0.100342
3	20	0.119429
4	20	0.102409
5	20	0.115294
6	20	0.0860493
7	20	0.103186
8	20	0.102965
9	20	0.1058
10	20	0.0726142
1	21	0.107812
2	21	0.0909
3	21	0.0560751
4	21	0.126703
5	21	0.0577088
6	21	0.138014
7	21	0.09383
8	21	0.134892
9	21	0.0722267
10	21	0.121838
1	22	0.100231
2	22	0.0922601
3	22	0.0719083
4	22	0.12375
5	22	0.0780997
6	22	0.127711
7	22	0.0876207
8	22	0.126516
