[0.7126625219000033, 0.1241166359000005, 0.057065123800000034, 0.028960139199999988, 0.019398903600000014, 0.017918810000000004, 0.019712550700000005, 0.006777277399999991, 0.010163880300000023, 0.003224160799999993]
[0.6748178858999985, 0.17002298350000072, 0.06382858839999983, 0.03552915509999989, 0.013665630499999989, 0.018741540199999986, 0.00991386810000001, 0.006279440699999999, 0.0040094486, 0.0031914626000000015]
[0.6647768103000007, 0.17645264369999938, 0.05242903459999996, 0.04312522099999998, 0.013903031299999976, 0.010271481000000002, 0.017921177799999993, 0.0068533430000000005, 0.00855613850000001, 0.0057111224]
[0.6207127527999959, 0.24177611920000017, 0.05633862630000021, 0.02578242529999991, 0.015368653999999945, 0.009558744099999975, 0.007484060699999992, 0.005472755199999994, 0.011934446600000002, 0.005571419400000001]
[0.6041312523999934, 0.23941443789999775, 0.059111012199999896, 0.04227166059999988, 0.015800382900000003, 0.013875758399999967, 0.008485503399999983, 0.006011717499999999, 0.006496646399999996, 0.004401631899999998]
[0.6804476820999983, 0.151855349299999, 0.04963511440000005, 0.04628508970000013, 0.014373583299999984, 0.021513830999999897, 0.01737673140000003, 0.009191949000000034, 0.0044237686999999935, 0.004896904700000006]
[0.6308839203999982, 0.1302516645999993, 0.06719617769999969, 0.032810189999999975, 0.015299489699999983, 0.09521466259999997, 0.012514190400000022, 0.008497770000000003, 0.003696812399999998, 0.0036351257999999945]
[0.6303171834000041, 0.1416261979000004, 0.13097213939999938, 0.03278854379999986, 0.026099778799999935, 0.012379926800000012, 0.006464472899999999, 0.010783651300000014, 0.004577275599999994, 0.0039908337]
[0.5955064840999966, 0.175716498399998, 0.06593574259999975, 0.027104039699999995, 0.014688628499999992, 0.00959525339999999, 0.01152352189999999, 0.006092442999999999, 0.08879158359999965, 0.005045808399999995]
[0.635951036800002, 0.1353285811999992, 0.04606879740000012, 0.1066176954000003, 0.019553268800000065, 0.02602580460000006, 0.01451422489999999, 0.006271909699999993, 0.00473326, 0.004935424799999992]
